PO,PO description,Date of document,Supplier,Status,Record source,Originated by,Invoicing company,Processing flow,Needed date,Shipping instruction,Ship to,Delivery date,Related requisitions IDs,Client,Contact,Ack date,Evaluation date,Delivery planned date,Creation date,Type of requisition,Shop for user,Order mode,Currency,Edit date,Payment term,Net total,Net total (Invoicing company currency),Gross total,Net total (EUR),Gross total (EUR),Processing status,PO(Corcentric ID),Order Purchaser,Original invoice,Amount,Routing code,[ATTR],[XATTR],Accounting group,Approval date,Technology,Technology + sub-commodities,Management currency,Invoicing company currency,Invoicing conversion rate,Currency conversion date,Confidential,Standard label,Created by,Modified by,Last modified,Interfaced,Interfaced,Incoterm,Invoiced amount,Remainder to be invoiced,LBC PR identifier,LBC status
4102047889,OFFER BPM186514/BPM186587 VW VW31x EXTENSION GEAR HORIZONTAL ADJUSTMENT 70% MOULD TEKNIA,2025-01-23,23655,Partially received,Manual,pedro.escudero-repiso@valeo.com,MTPR,Standard,2025-01-30,,MTPR34823,2025-03-24,",11475936,",0,0,,,,2025-01-23 12:34:31,1,pedro.escudero-repiso@valeo.com,email,EUR,,Z101,16800.00000,16800.0000000000000,16800.00000,16800.00000,16800.00000,0,5328189,,,,0,0,0,1,2025-01-23,,no,EUR,EUR,1.00000000,2025-01-30,0,OFFER BPM186514/BPM186587 VW VW31x EXTENSION GEAR HORIZONTAL ADJUSTMENT 70% MOULD TEKNIA (4102047889),33323,francisco.martinez-liebana@valeo.com,2025-03-24 11:49:46,,no,FCA,0.00000,16800.00000,,
4102047924,18/12/2024 - SHIELD CONNECTION PIN HIGH-LOW Inserted mold - VW216 RL - 36075€,2025-01-27,249350,Partially received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-01-27,,MTPR34823,2025-08-22,",11393001,",0,0,,,,2025-01-27 16:42:38,1,andrea.perez-medina@valeo.com,memail,EUR,,Z101,36075.00000,36075.0000000000000,36075.00000,36075.00000,36075.00000,0,5339544,Juan-Manuel CRUZ,,,0,0,0,1,2025-01-27,,no,EUR,EUR,1.00000000,2025-01-27,0,18/12/2024 - SHIELD CONNECTION PIN HIGH-LOW Inserted mold - VW216 RL - 36075€ (4102047924),10352,andrea.perez-medina@valeo.com,2025-08-22 11:10:22,,no,FCA,0.00000,36075.00000,,
4302139888,Oferta 21012025_TEKNIA MARTOS_Prueba Inyección MASSIVE TI LIGHTGUIDE FENDER LC17046-47_SE210-6 RL,2025-01-30,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-02-07,,MTPR34823,2025-04-29,",11568525,",0,0,,,,2025-01-30 15:01:11,1,dulce.banda@valeo.com,email,EUR,,Z101,914.85000,914.8500000000000,914.85000,914.85000,914.85000,"Sent, Receiving started, Fully received",5352852,,,,0,0,0,1,2025-01-30,,no,EUR,EUR,1.00000000,2025-02-07,0,Oferta 21012025_TEKNIA MARTOS_Prueba Inyección MASSIVE TI LIGHTGUIDE FENDER LC17046-47_SE210-6 RL (4302139888),46977,dulce.banda@valeo.com,2025-04-29 07:02:39,,no,FCA,0.00000,914.85000,,
4302139934,OFERTA 28012025.PIÑONES LB47746 y LB47756 _SE310 HL,2025-02-04,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-02-17,,MTPR34823,2025-04-10,",11649090,",0,0,,,,2025-02-04 08:17:44,1,dulce.banda@valeo.com,email,EUR,,Z101,111.49000,111.4900000000000,111.49000,111.49000,111.49000,"Sent, Receiving started, Fully received",5361456,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-02-04,,no,EUR,EUR,1.00000000,2025-02-17,0,OFERTA 28012025.PIÑONES LB47746 y LB47756 _SE310 HL (4302139934),8812,dulce.banda@valeo.com,2025-04-10 16:15:36,,no,FCA,0.00000,111.49000,,
4302140053,"OFERTA 31012025, TEKNIA MARTOS_Prueba Inyección LC17291_Massive CHMSL Guide_SE210-6 RL",2025-02-10,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-02-14,,MTPR34823,2025-04-10,",11638560,",0,0,,,,2025-02-10 11:03:43,1,dulce.banda@valeo.com,email,EUR,,Z101,825.16000,825.1600000000000,825.16000,825.16000,825.16000,"Sent, Receiving started, Fully received",5385774,,,,0,0,0,1,2025-02-10,,no,EUR,EUR,1.00000000,2025-02-14,0,"OFERTA 31012025, TEKNIA MARTOS_Prueba Inyección LC17291_Massive CHMSL Guide_SE210-6 RL (4302140053)",210237,dulce.banda@valeo.com,2025-04-10 16:15:23,,no,FCA,0.00000,825.16000,,
4402055255,OFERTA11202422_GUREAK_TROQUEL PARA NUEVO TAMAÑO DE ETIQUETA_SE310HL,2025-02-11,23655,Canceled,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-02-25,,MTPR34823,,",11722518,",0,0,,,,2025-02-11 14:58:57,1,dulce.banda@valeo.com,email,EUR,,Z101,0.00000,0.0000000000000,0.00000,0.00000,0.00000,Sent,5393562,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-02-11,,no,EUR,EUR,1.00000000,2025-02-12,0,OFERTA11202422_GUREAK_TROQUEL PARA NUEVO TAMAÑO DE ETIQUETA_SE310HL (4402055255),63322,dulce.banda@valeo.com,2025-02-12 06:16:36,,no,FCA,0.00000,0.00000,,
4402055256,OFERTA16122024_SESE INTEGRA_MANOS EXTRACTORAS GUIAS MASSIVAS 1&2/Inside/upper/lower_SE310 HL,2025-02-11,207413,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-02-25,,MTPR34823,2025-04-14,",11720013,",0,0,,,,2025-02-11 14:59:41,1,dulce.banda@valeo.com,memail,EUR,,Z101,9648.00000,9648.0000000000000,9648.00000,9648.00000,9648.00000,"Sent, Receiving started, Fully received",5393574,,,,0,0,0,1,2025-02-11,,no,EUR,EUR,1.00000000,2025-02-25,0,OFERTA16122024_SESE INTEGRA_MANOS EXTRACTORAS GUIAS MASSIVAS 1&2/Inside/upper/lower_SE310 HL (4402055256),63322,dulce.banda@valeo.com,2025-04-14 06:44:35,,no,FCA,0.00000,9648.00000,,
4102048036,VW316 PA HL - Molde Fixed Bracket Basis - Proinsur,2025-02-11,33391,Partially received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-02-11,,MTPR34823,2025-05-30,",11452746,",0,0,,,,2025-02-11 19:03:54,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,50000.00000,50000.0000000000000,50000.00000,50000.00000,50000.00000,0,5394774,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-11,,no,EUR,EUR,1.00000000,2025-02-11,0,VW316 PA HL - Molde Fixed Bracket Basis - Proinsur (4102048036),17196,francisco.martinez-liebana@valeo.com,2025-05-30 09:42:47,,no,FCA,0.00000,50000.00000,,
4102048032,VW316 PA HL - Molde Fixed Bracket TOP - Proinsur,2025-02-11,33391,Partially received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-02-11,,MTPR34823,2025-05-30,",11472732,",0,0,,,,2025-02-11 19:03:56,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,48000.00000,48000.0000000000000,48000.00000,48000.00000,48000.00000,0,5394777,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-11,,no,EUR,EUR,1.00000000,2025-02-11,0,VW316 PA HL - Molde Fixed Bracket TOP - Proinsur (4102048032),17196,francisco.martinez-liebana@valeo.com,2025-05-30 09:43:15,,no,FCA,0.00000,48000.00000,,
4102048037,VW316 PA HL - Molde Lens Seal BASIS-TOP - Proinsur,2025-02-11,33391,Partially received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-02-11,,MTPR34823,2025-05-26,",11472780,",0,0,,,,2025-02-11 19:03:56,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,55000.00000,55000.0000000000000,55000.00000,55000.00000,55000.00000,0,5394780,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-11,,no,EUR,EUR,1.00000000,2025-02-11,0,VW316 PA HL - Molde Lens Seal BASIS-TOP - Proinsur (4102048037),17196,francisco.martinez-liebana@valeo.com,2025-05-26 08:00:41,,no,FCA,0.00000,55000.00000,,
4102048033,VW316 PA HL - Molde Bracket DBL Mobile TOP - Proinsur,2025-02-11,33391,Partially received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-02-11,,MTPR34823,2025-05-30,",11472828,",0,0,,,,2025-02-11 19:03:57,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,46000.00000,46000.0000000000000,46000.00000,46000.00000,46000.00000,0,5394783,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-11,,no,EUR,EUR,1.00000000,2025-02-11,0,VW316 PA HL - Molde Bracket DBL Mobile TOP - Proinsur (4102048033),17196,francisco.martinez-liebana@valeo.com,2025-05-30 07:50:51,,no,FCA,0.00000,46000.00000,,
4102048034,OFERTA 0157-24 VW31x PA2 HL FIXED BRACKET MOULD OFFER 70% BPM186587,2025-02-11,33391,Partially received,Manual,pedro.escudero-repiso@valeo.com,MTPR,Standard,2025-02-11,,MTPR34823,2025-05-19,",11484318,",0,0,,,,2025-02-11 19:03:58,1,pedro.escudero-repiso@valeo.com,email,EUR,,Z101,50400.00000,50400.0000000000000,50400.00000,50400.00000,50400.00000,Receiving started,5394786,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-11,,no,EUR,EUR,1.00000000,2025-02-11,0,OFERTA 0157-24 VW31x PA2 HL FIXED BRACKET MOULD OFFER 70% BPM186587 (4102048034),17196,interface,2025-05-19 10:36:42,,no,FCA,0.00000,50400.00000,,
4102048031,OFFER 0154-24 VW-VW31xPA2 HL Mobile Bracket Mould 70% BPM186587,2025-02-11,33391,Partially received,Manual,pedro.escudero-repiso@valeo.com,MTPR,Standard,2025-02-11,,MTPR34823,2025-04-22,",11484636,",0,0,,,,2025-02-11 19:03:59,1,pedro.escudero-repiso@valeo.com,email,EUR,,Z101,40600.00000,40600.0000000000000,40600.00000,40600.00000,40600.00000,0,5394789,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-11,,no,EUR,EUR,1.00000000,2025-02-11,0,OFFER 0154-24 VW-VW31xPA2 HL Mobile Bracket Mould 70% BPM186587 (4102048031),17196,francisco.martinez-liebana@valeo.com,2025-04-22 06:40:21,,no,FCA,0.00000,40600.00000,,
4102048047,Oferta 28012025_TEKNIA MARTOS_MODIFICACION MOLDE_MODSUP_FENDER SEALING_SE310 HL,2025-02-12,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-02-17,,MTPR34823,2025-04-10,",11640195,",0,0,,,,2025-02-12 16:13:39,1,dulce.banda@valeo.com,email,EUR,,Z101,3850.00000,3850.0000000000000,3850.00000,3850.00000,3850.00000,"Sent, Receiving started, Fully received",5399706,,,,0,0,0,1,2025-02-12,,no,EUR,EUR,1.00000000,2025-02-17,0,Oferta 28012025_TEKNIA MARTOS_MODIFICACION MOLDE_MODSUP_FENDER SEALING_SE310 HL (4102048047),210237,dulce.banda@valeo.com,2025-04-10 16:15:06,,no,FCA,0.00000,3850.00000,,
4102048062,"MODCUS/Oferta 09-25 SIDE COVER FENDER LIMO AUDI , Granitado -AU513 E6RL",2025-02-14,33391,Received,Manual,juan.gallego@valeo.com,MTPR,Standard,2025-02-18,,MTPR34823,2025-03-04,",11657517,",0,0,,,,2025-02-14 11:03:34,1,juan.gallego@valeo.com,email,EUR,,Z101,3600.00000,3600.0000000000000,3600.00000,3600.00000,3600.00000,"Sent, Receiving started, Fully received",5410314,,,,0,0,0,1,2025-02-14,,no,EUR,EUR,1.00000000,2025-02-18,0,"MODCUS/Oferta 09-25 SIDE COVER FENDER LIMO AUDI , Granitado -AU513 E6RL (4102048062)",6074,juan.gallego@valeo.com,2025-03-04 11:32:57,,no,FCA,0.00000,3600.00000,,
4102048075,Envio MP+ Stock de transfer Braket Module UTIL LB HIgh 210 NG HL,2025-02-17,33391,Received,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-02-17,,MTPR34823,2025-02-17,",11439975,",0,0,,,,2025-02-17 14:23:26,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,2035.00000,2035.0000000000000,2035.00000,2035.00000,2035.00000,"Sent, Receiving started, Fully received",5418273,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-02-17,,no,EUR,EUR,1.00000000,2025-02-17,0,Envio MP+ Stock de transfer Braket Module UTIL LB HIgh 210 NG HL (4102048075),210237,mohammed.el-kasri@valeo.com,2025-02-17 17:06:26,,no,FCA,0.00000,2035.00000,,
4302140305,0023-25 Oferta 1a inyección molde Housing Fender SE210-6 REF INYECTADA LC16240-41 PROINSUR,2025-02-17,33391,Received,Manual,mohammed.el-kasri@valeo.com,MTPR,Standard,2025-02-25,,15538,2025-02-26,",11708124,",0,0,,,,2025-02-17 15:54:58,1,mohammed.el-kasri@valeo.com,email,EUR,,Z101,608.44000,608.4400000000000,608.44000,608.44000,608.44000,"Sent, Receiving started, Fully received",5418687,,,,0,0,0,1,2025-02-17,,no,EUR,EUR,1.00000000,2025-02-25,0,0023-25 Oferta 1a inyección molde Housing Fender SE210-6 REF INYECTADA LC16240-41 PROINSUR (4302140305),210237,mohammed.el-kasri@valeo.com,2025-02-26 06:35:47,,no,FCA,0.00000,608.44000,,
4402055438,POSTIZOS IAM FENDER SEAL,2025-02-18,33391,Received,Manual,inmaculada.ortega@valeo.com,MTPR,Standard,2025-03-03,,MTPR34823,2025-05-27,",11781072,",0,0,,,,2025-02-18 09:38:37,1,inmaculada.ortega@valeo.com,email,EUR,,Z101,11040.00000,11040.0000000000000,11040.00000,11040.00000,11040.00000,"Sent, Receiving started, Fully received",5423070,,,,0,0,0,1,2025-02-18,,no,EUR,EUR,1.00000000,2025-03-03,0,POSTIZOS IAM FENDER SEAL (4402055438),63322,inmaculada.ortega@valeo.com,2025-05-27 09:40:56,,no,FCA,0.00000,11040.00000,,
4102048088,Mold CORNERING BEZEL SUPPORT 29/01/2025 - LC74398/9 - TAKAHATA - H24x,2025-02-19,249350,Partially received,Manual,macarena.fernandez-torres.ext@valeo.com,MTPR,Standard,2025-02-26,,MTPR34823,2025-06-18,",11712000,",0,0,,,,2025-02-19 08:12:35,1,macarena.fernandez-torres.ext@valeo.com,memail,EUR,,Z101,65000.00000,65000.0000000000000,65000.00000,65000.00000,65000.00000,0,5429121,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-19,,no,EUR,EUR,1.00000000,2025-02-26,0,Mold CORNERING BEZEL SUPPORT 29/01/2025 - LC74398/9 - TAKAHATA - H24x (4102048088),10352,macarena.fernandez-torres.ext@valeo.com,2025-06-18 09:23:31,,no,FCA,0.00000,65000.00000,,
4102048089,24-TMA-061 Ed4 Assy and individual tooling summary - Mold for Assembly C LF61517-LF61518 Stop filte,2025-02-19,23655,Partially received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-02-26,,MTPR34823,2025-04-02,",11722323,",0,0,,,,2025-02-19 08:12:43,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,33000.00000,33000.0000000000000,33000.00000,33000.00000,33000.00000,0,5429145,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-19,,no,EUR,EUR,1.00000000,2025-02-26,0,24-TMA-061 Ed4 Assy and individual tooling summary - Mold for Assembly C LF61517-LF61518 Stop filte (4102048089),10352,andrea.perez-medina@valeo.com,2025-11-04 12:02:19,,no,FCA,0.00000,33000.00000,,
4102048087,24-TMA-061 Ed4 Assy and individual tooling summary - Mold for Assembly D LF61515-LF61516 Stop filter,2025-02-19,23655,Partially received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-02-26,,MTPR34823,2025-04-02,",11734230,",0,0,,,,2025-02-19 08:12:49,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,33000.00000,33000.0000000000000,33000.00000,33000.00000,33000.00000,0,5429166,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-19,,no,EUR,EUR,1.00000000,2025-02-26,0,24-TMA-061 Ed4 Assy and individual tooling summary - Mold for Assembly D LF61515-LF61516 Stop filter (4102048087),10352,andrea.perez-medina@valeo.com,2025-11-04 11:59:51,,no,FCA,0.00000,33000.00000,,
4102048132,MODPRO - GOLJA001 - TAKAHATA - LB91078/9 - BRACKETS - LCR_1030300 - CAMPO DE REGLAJE - C4x,2025-02-24,249350,Received,Manual,macarena.fernandez-torres.ext@valeo.com,MTPR,Standard,2025-03-06,,MTPR34823,2025-05-30,",11764626,",0,0,,,,2025-02-24 14:25:09,1,macarena.fernandez-torres.ext@valeo.com,memail,EUR,,Z101,4530.00000,4530.0000000000000,4530.00000,4530.00000,4530.00000,"Sent, Receiving started, Fully received",5450892,,,,0,0,0,1,2025-02-24,,no,EUR,EUR,1.00000000,2025-03-06,0,MODPRO - GOLJA001 - TAKAHATA - LB91078/9 - BRACKETS - LCR_1030300 - CAMPO DE REGLAJE - C4x (4102048132),179652,macarena.fernandez-torres.ext@valeo.com,2025-05-30 11:58:52,,no,FCA,0.00000,4530.00000,,
4302140672,OFERTA EMAIL 18/02 PIEZAS PRESERIES VW31x TEKNIA,2025-02-25,23655,Received,Manual,pedro.escudero-repiso@valeo.com,MTPR,Standard,2025-03-10,,MTPR34823,2025-04-07,",11842635,",0,0,,,,2025-02-25 10:12:22,1,pedro.escudero-repiso@valeo.com,email,EUR,,Z101,460.99000,460.9900000000000,460.99000,460.99000,460.99000,"Sent, Receiving started, Fully received",5456796,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-02-25,,no,EUR,EUR,1.00000000,2025-03-10,0,OFERTA EMAIL 18/02 PIEZAS PRESERIES VW31x TEKNIA (4302140672),210237,francisco.martinez-liebana@valeo.com,2025-04-07 13:48:14,,no,FCA,0.00000,460.99000,,
4102048150,VW316 PA HL - Molde Ceremony Lightguides Support TOP - Teknia,2025-02-25,23655,Partially received,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-03-03,,MTPR34823,2025-06-11,",11774808,",0,0,,,,2025-02-25 11:52:20,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,130000.00000,130000.0000000000000,130000.00000,130000.00000,130000.00000,0,5457672,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-25,,no,EUR,EUR,1.00000000,2025-03-03,0,VW316 PA HL - Molde Ceremony Lightguides Support TOP - Teknia (4102048150),10352,francisco.martinez-liebana@valeo.com,2025-06-11 14:48:23,,no,FCA,0.00000,130000.00000,,
4302140685,0027-25 OFERTA COMPONENTE 69946480 PROINSUR VW31X,2025-02-25,33391,Received,Manual,pedro.escudero-repiso@valeo.com,MTPR,Standard,2025-03-10,,MTPR34823,2025-05-19,",11834442,",0,0,,,,2025-02-25 14:16:54,1,pedro.escudero-repiso@valeo.com,email,EUR,,Z101,65.10000,65.1000000000000,65.10000,65.10000,65.10000,"Sent, Receiving started, Fully received",5458494,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-02-25,,no,EUR,EUR,1.00000000,2025-03-10,0,0027-25 OFERTA COMPONENTE 69946480 PROINSUR VW31X (4302140685),210237,francisco.martinez-liebana@valeo.com,2025-05-19 10:25:29,,no,FCA,0.00000,65.10000,,
4102048166,Modoth-Oferta 20241218 - Modificacion molde Stop Filter fender y trunk por corte int - VW210_6 RL,2025-02-26,23655,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-02-26,,MTPR34823,2025-03-25,",11678148,",0,0,,,,2025-02-26 07:35:15,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,11810.00000,11810.0000000000000,11810.00000,11810.00000,11810.00000,"Sent, Receiving started, Fully received",5462829,,,,0,0,0,1,2025-02-26,,no,EUR,EUR,1.00000000,2025-02-26,0,Modoth-Oferta 20241218 - Modificacion molde Stop Filter fender y trunk por corte int - VW210_6 RL (4102048166),157325,andrea.perez-medina@valeo.com,2025-03-25 17:11:08,,no,FCA,0.00000,11810.00000,,
4102048171,MODOTH - s/correo 13/02/2025 - Modificacion molde arreglar prob soldadura,2025-02-26,23655,Received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-03-10,,MTPR34823,2025-03-25,",11835921,",0,0,,,,2025-02-26 09:31:48,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,4700.00000,4700.0000000000000,4700.00000,4700.00000,4700.00000,"Sent, Receiving started, Fully received",5463882,,,,0,0,0,1,2025-02-26,,no,EUR,EUR,1.00000000,2025-03-10,0,MODOTH - s/correo 13/02/2025 - Modificacion molde arreglar prob soldadura (4102048171),157325,andrea.perez-medina@valeo.com,2025-03-25 17:10:40,,no,FCA,0.00000,4700.00000,,
4402055619,Tooling de soldadura para VW210_6 RL,2025-02-26,23655,Partially received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-03-03,,MTPR34823,2025-04-02,",11775048,",0,0,,,,2025-02-26 15:50:53,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,61650.00000,61650.0000000000000,61650.00000,61650.00000,61650.00000,0,5465775,Juan-Manuel CRUZ,,,0,0,0,1,2025-02-26,,no,EUR,EUR,1.00000000,2025-03-03,0,Tooling de soldadura para VW210_6 RL (4402055619),10352,andrea.perez-medina@valeo.com,2025-07-18 11:40:19,,no,FCA,0.00000,61650.00000,,
4325011091,Calibre Takahata Dashboard Sk316,2025-03-03,249350,Received,Manual,severiano.barranco@valeo.com,MZ01,Standard,2025-03-17,,MZ0137238,2025-05-20,",11918265,",0,0,,,,2025-03-03 16:30:28,1,severiano.barranco@valeo.com,memail,EUR,,S030,15440.00000,15440.0000000000000,15440.00000,15440.00000,15440.00000,"Receiving started, Fully received",5480505,,,,0,0,0,1,2025-03-03,,no,EUR,EUR,1.00000000,2025-03-17,0,Calibre Takahata Dashboard Sk316 (4325011091),218313,severiano.barranco@valeo.com,2025-08-11 08:58:13,,no,FCA,0.00000,15440.00000,,
4402055671,Tooling de soldadura para VW216 RL,2025-03-06,23655,Partially received,Manual,andrea.perez-medina@valeo.com,MTPR,Standard,2025-03-06,,MTPR34823,2025-04-02,",11774421,",0,0,,,,2025-03-06 12:31:42,1,andrea.perez-medina@valeo.com,email,EUR,,Z101,61650.00000,61650.0000000000000,61650.00000,61650.00000,61650.00000,0,5494629,Juan-Manuel CRUZ,,,0,0,0,1,2025-03-06,,no,EUR,EUR,1.00000000,2025-03-06,0,Tooling de soldadura para VW216 RL (4402055671),10352,andrea.perez-medina@valeo.com,2025-07-18 11:41:30,,no,FCA,0.00000,61650.00000,,
4402055697,MODOTH 0020-25 – MODIFICACIÓN GXC_G40258 CAP WIRE  LD99948 PROINSUR 1920 €,2025-03-07,33391,Received,Manual,rafael.garcia-torres@valeo.com,MTPR,Standard,2025-03-12,,MTPR34823,2025-04-21,",11877135,",0,0,,,,2025-03-07 10:06:35,1,rafael.garcia-torres@valeo.com,email,EUR,,Z101,1920.00000,1920.0000000000000,1920.00000,1920.00000,1920.00000,"Sent, Receiving started, Fully received",5499969,,,,0,0,0,1,2025-03-07,,no,EUR,EUR,1.00000000,2025-03-12,0,MODOTH 0020-25 – MODIFICACIÓN GXC_G40258 CAP WIRE  LD99948 PROINSUR 1920 € (4402055697),63322,rafael.garcia-torres@valeo.com,2025-04-21 06:48:49,,no,FCA,0.00000,1920.00000,,
4302140971,OFERTA EMAIL 03/03 PIEZA ESTANDAR VW31X,2025-03-10,13158,Sent,Manual,pedro.escudero-repiso@valeo.com,MTPR,Standard,2025-03-17,,MTPR34823,,",11922705,",0,0,,,,2025-03-10 08:45:18,1,pedro.escudero-repiso@valeo.com,email,EUR,,Z101,428.10000,428.1000000000000,428.10000,428.10000,428.10000,Sent,5506176,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-10,,no,EUR,EUR,1.00000000,2025-03-17,0,OFERTA EMAIL 03/03 PIEZA ESTANDAR VW31X (4302140971),210237,interface,2025-03-10 09:01:02,,no,FCA,0.00000,428.10000,,
4102048221,INAMARSA - Pruebas de materiales Logo Bezel 2K - SE210/6 RL,2025-03-10,13158,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-03-17,,MTPR34823,2025-04-03,",11923329,",0,0,,,,2025-03-10 10:25:18,1,alberto.munoz-moreno@valeo.com,email,EUR,,Z101,1262.00000,1262.0000000000000,1262.00000,1262.00000,1262.00000,"Sent, Receiving started, Fully received",5507388,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-10,,no,EUR,EUR,1.00000000,2025-03-17,0,INAMARSA - Pruebas de materiales Logo Bezel 2K - SE210/6 RL (4102048221),157325,alberto.munoz-moreno@valeo.com,2025-04-03 16:11:47,,no,FCA,0.00000,1262.00000,,
4102048222,TAKAHATA - Prueba LC89578/9 Lightguide Ambient Trunk - SE210/6 RL,2025-03-10,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-03-17,,MTPR34823,2025-03-12,",11923476,",0,0,,,,2025-03-10 10:26:32,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,1422.80000,1422.8000000000000,1422.80000,1422.80000,1422.80000,"Sent, Receiving started, Fully received",5507412,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-10,,no,EUR,EUR,1.00000000,2025-03-17,0,TAKAHATA - Prueba LC89578/9 Lightguide Ambient Trunk - SE210/6 RL (4102048222),157325,alberto.munoz-moreno@valeo.com,2025-03-12 10:29:14,,no,FCA,0.00000,1422.80000,,
4402055758,Oferta 05112024_TEKNIA MARTOS_ MANOS DE ROBOT Fender sealing&Bracket basic/High_SE310 HL,2025-03-10,23655,Received,Manual,dulce.banda@valeo.com,MTPR,Standard,2025-03-10,,MTPR34823,2025-04-10,",11650848,",0,0,,,,2025-03-10 17:07:32,1,dulce.banda@valeo.com,email,EUR,,Z101,8350.00000,8350.0000000000000,8350.00000,8350.00000,8350.00000,"Sent, Receiving started, Fully received",5509914,Beatriz CORTES,,,0,0,0,1,2025-03-10,,no,EUR,EUR,1.00000000,2025-03-10,0,Oferta 05112024_TEKNIA MARTOS_ MANOS DE ROBOT Fender sealing&Bracket basic/High_SE310 HL (4402055758),59031,dulce.banda@valeo.com,2025-04-10 16:14:49,,no,FCA,0.00000,8350.00000,,
4102048237,TAKAHATA - Prueba LC17183/4 Ambient Massive Lightguide Fender - SE210/6 RL,2025-03-11,249350,Received,Manual,alberto.munoz-moreno@valeo.com,MTPR,Standard,2025-03-17,,MTPR34823,2025-03-12,",11923764,",0,0,,,,2025-03-11 10:02:29,1,alberto.munoz-moreno@valeo.com,memail,EUR,,Z101,1422.80000,1422.8000000000000,1422.80000,1422.80000,1422.80000,"Sent, Receiving started, Fully received",5513700,Ricardo GARCIA-RODRIGUEZ,,,0,0,0,1,2025-03-11,,no,EUR,EUR,1.00000000,2025-03-17,0,TAKAHATA - Prueba LC17183/4 Ambient Massive Lightguide Fender - SE210/6 RL (4102048237),157325,alberto.munoz-moreno@valeo.com,2025-03-12 10:29:37,,no,FCA,0.00000,1422.80000,,
4402055836,VW31x PA HL - Costes moldes Brackets - Proinsur,2025-03-12,33391,Sent,Manual,francisco.martinez-liebana@valeo.com,MTPR,Standard,2025-03-25,,MTPR34823,,",11996655,",0,0,,,,2025-03-12 16:45:14,1,francisco.martinez-liebana@valeo.com,email,EUR,,Z101,19390.00000,19390.0000000000000,19390.00000,19390.00000,19390.00000,Sent,5522568,,,,0,0,0,1,2025-03-12,,no,EUR,EUR,1.00000000,2025-03-25,0,VW31x PA HL - Costes moldes Brackets - Proinsur (4402055836),63322,interface,2025-03-12 16:56:59,,no,FCA,0.00000,19390.00000,,
